0	1.38052
0.99437	0.865115
-1.7278	1.42221
-1.19656	-0.0929633
-0.224179	0.339492
0.871078	0.692622
-0.373453	0.0490963
-0.732015	0.181338
0.0688278	0.827924
-0.0855904	-0.138603
0.878256	0.556778
0.431941	0.605515
-0.814398	0.0363051
-0.141147	0.571411
0.659207	-0.4539
-1.72305	-0.05816
0.186131	0.343308
-0.176424	-0.604898
-0.420741	-0.71576
0.566629	-0.174922
-0.931657	0.24806
0.321271	-0.403009
-0.107731	-0.555751
-0.158793	0.666913
-1.27557	1.19506
-0.761019	0.0495988
-0.832754	0.833723
0.820897	-0.40214
0.168778	0.131824
0.227877	0.913071
-0.478042	-0.537969
-0.60675	1.17603
-0.0138808	0.081201
0.53097	-0.909309
-0.146246	0.735746
-0.940397	0.766251
0.0815764	-0.10404
0.784272	-0.244831
0.500061	-0.372355
-0.277478	0.142017
0.275673	-0.74737
1.25214	0.0756456
-0.292122	0.526466
-0.286937	0.505577
0.883643	-1.02217
-0.00378186	-0.852416
0.902703	0.0268884
-0.289379	0.883674
-0.240393	0.52584
0.54319	-0.397279
1.3897	-0.392339
0.157268	-0.981984
0.418085	-0.0587184
0.529185	-0.0652146
-0.461998	0.663385
0.10265	-0.859837
-0.0550499	0.48553
-1.06861	0.625216
-0.539274	0.0164951
-0.582863	-0.901392
0.0377238	-0.655443
-0.522259	-0.951171
0.0196206	-0.79573
-0.422564	-0.536483
0.935336	-0.443362
-0.532755	-0.816887
0.140133	-0.164147
-0.264314	0.62599
-0.42048	0.434783
0.225896	-0.14618
0.503746	-0.144375
-0.507505	-0.299626
-0.693323	0.874381
0.83282	0.563917
0.329405	-1.3323
0.308648	-0.740461
-0.411281	-0.27837
-0.45071	-0.852062
-0.695726	-0.676763
0.877423	-0.257732
-1.0763	0.957607
-0.40264	-0.591284
0.963513	0.786042
-0.365679	0.325436
-0.920633	0.627753
0.525146	-0.0894351
0.0636529	-0.781328
-0.707935	0.0175775
-0.575194	-0.142955
-0.075695	-0.735465
0.528483	-0.574533
-1.40132	-1.5138
-0.675589	-0.287073
-0.809384	-0.713474
1.60476	0.917336
0.67929	0.246584
-0.350965	0.456023
0.0454732	0.473623
-0.669188	0.374117
-0.146378	0.457115
0.807308	-1.06113
0.8504	-0.592979
-0.983995	0.852701
-0.410977	-0.666097
-0.951797	-0.0959968
0.616677	-0.263246
0.218414	-0.930305
0.425403	-0.485273
0.38637	-0.974575
-0.0809094	0.922635
0.510265	0.292511
-0.789217	0.00615182
0.77138	0.0687547
-0.437046	-0.290831
0.79256	-0.517022
-0.952232	0.931454
-0.140064	-0.307423
0.804756	-1.03646
1.4826	-1.28734
0.905662	-0.563214
-0.5026	0.727604
0.100713	-0.365206
0.0877945	-0.617479
0.17768	-0.903726
-0.968254	-0.900578
-0.201169	0.153808
0.735035	0.572324
0.0960311	-0.887587
-0.684488	-0.581014
-0.165234	-0.30462
0.399768	0.395019
-0.833732	-0.17684
0.5788	0.801057
-0.990673	-0.471593
-0.0652454	-0.280368
-0.519565	-0.953663
0.0633362	-0.739611
0.122918	-0.664338
-0.15785	0.369376
-0.452199	-0.980001
-0.560267	-0.936088
0.869744	0.564184
0.035188	-0.967074
-0.4024	0.0814391
0.719767	-0.629771
-0.832907	-0.911455
-0.121276	-0.250459
-0.865936	0.623543
0.561519	0.842629
0.411364	-0.523578
-0.911164	-0.437566
0.730179	-0.853753
0.0968586	-1.08645
0.0445731	0.807759
-0.0496945	0.694045
1.00188	-0.0654847
0.0806091	-0.0658294
-0.562634	-0.118343
-0.0394436	-0.333431
-0.982175	0.0109279
1.02002	-0.830173
-0.684841	0.210206
0.876347	0.518688
0.580747	-0.565002
-0.599582	0.36088
-1.54718	0.359044
1.06182	-1.21104
-1.47322	1.71441
0.430659	-0.379344
-0.193464	-1.02646
-0.295757	-0.997973
0.249261	-0.599457
0.250223	-0.357096
-0.905364	0.44673
0.518504	-0.187391
0.40867	0.170718
0.939129	-0.392243
-0.372489	-0.547077
0.344669	0.557844
0.0253234	0.23053
-0.418227	-0.368286
0.936025	-0.280879
0.108064	-0.177291
0.932093	-0.593884
0.985653	0.3184
0.618154	-0.0836982
0.774616	0.0678687
0.154559	0.834997
-0.371707	0.452277
0.210283	0.677599
-0.231944	1.16378
0.111055	-0.460237
-0.0265146	-0.448308
-0.539027	0.648542
0.842267	-0.59905
-0.0490305	-0.856916
0.44996	-0.394257
-0.0219854	-0.592651
-1.99297	-1.58191
0.00599307	0.575162
1.10348	-1.23151
0.476262	-0.484394
-0.668769	-0.565265
-0.401399	0.0478688
0.0114524	0.388814
-0.0860442	-0.277451
0.632015	-0.908377
-0.224344	-0.0829536
0.471464	0.819274
0.27991	0.667039
0.312632	-0.977439
0.470707	0.206989
-0.234832	-0.0552258
0.147042	-0.277965
0.9174	0.973886
-0.225729	0.67236
0.964285	0.170706
0.341864	-0.827487
0.855284	0.581092
0.98873	0.30738
-2.04557	-1.09593
0.376232	0.217626
-0.787577	-0.43863
0.552429	0.780333
0.0211986	0.431416
-0.844442	0.230608
0.926448	0.214911
0.0611116	0.169466
0.235574	-1.34722
0.999538	0.147464
0.278118	-0.0206008
0.778749	0.749021
0.69558	0.295448
0.171157	-0.436834
0.983308	0.599322
0.0327988	0.0722836
-0.75144	0.842036
-0.910327	-0.54279
0.684973	-0.388857
-0.0313569	0.300107
-0.712114	-0.388404
0.773841	0.773684
0.0304333	-0.465825
0.760687	-0.00403339
-0.333121	0.789393
-0.591034	0.639209
0.677676	0.0455921
-0.676124	0.897954
-0.881102	0.772999
-0.031871	0.0195737
0.281811	-0.744386
0.255855	-1.16652
-0.697688	0.712946
-0.307837	0.737213
-0.666372	-0.121191
-0.679167	0.758544
-0.0430993	-0.201693
-0.44906	-0.896718
-0.722571	0.557277
-0.643893	0.166877
0.856248	-0.784672
-0.723241	-0.163004
-0.391578	0.528248
0.105175	0.920586
-0.613079	-0.863138
0.759312	-0.360302
0.20896	0.91042
-0.168416	-0.608217
-0.667943	0.249614
-0.887413	-0.342894
0.960824	0.543195
-0.581335	0.170564
-0.120424	0.227108
-0.360057	-0.7762
-0.373971	0.987876
-0.668452	-0.0741598
0.271034	-0.925824
-0.493451	0.740425
0.280312	-0.0853594
0.379428	0.742156
-0.288983	-0.206402
0.725823	0.864514
-0.0984822	0.949983
0.395874	0.507221
0.155549	-0.730788
0.615398	-0.790663
-0.328977	0.128729
0.245177	-0.0837981
0.62571	-0.503478
-0.154469	0.611223
0.0962461	-0.504947
-0.978456	-0.506159
-0.500261	0.231527
-0.476133	0.0485518
-0.239489	-0.927821
0.687213	-0.100067
0.952962	-0.885106
-0.673821	-0.634811
0.0825852	-0.454602
-0.0134635	0.467886
-0.630489	0.841395
0.320126	0.380151
-0.663827	0.371507
0.203609	0.309922
0.0353881	-0.861031
-0.0523258	-0.0305124
0.235797	-0.798557
-0.943461	-0.864063
-0.248234	0.545669
-0.185739	0.869909
0.0653546	-0.107179
-0.342361	-0.31187
-0.905072	-0.102785
0.806462	0.762857
0.625911	0.920455
-0.386899	0.856534
-0.910144	-0.279735
-0.847965	0.850852
-0.525565	0.458451
0.498245	-0.0683391
-0.835348	-0.60007
-0.847662	0.784928
0.441943	-0.104626
0.152897	-0.597067
0.441036	0.694688
0.137108	0.212884
1.34389	0.916368
0.487348	0.897135
0.576673	0.961518
0.373126	0.839894
-1.83518	-0.807339
0.1682	-0.226735
-0.477479	-0.101369
0.0951829	0.691846
0.631591	-0.477472
0.807795	0.157159
-0.328655	0.409124
